from,url,text
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://www.bmel.de/DE/themen/internationales/aussenwirtschaftspolitik/handel-und-export/handel-und-export_node,Bundesministerium für Ernährung und Landwirtschaft
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://www.zoll.de/DE/Fachthemen/Zoelle/Brexit/brexit_node.html,Zoll
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://pflanzenschutzdienst.rp-giessen.de/pflanzenbeschau/,Regierungspräsidiums Gießen
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://www.frankfurt-airport.com/de/reisevorbereitung/gepaeck/artenschutz.html,Flughafens Frankfurt
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://www.bvl.bund.de/DE/04_Pflanzenschutzmittel/psm_node.html,Bundesamt für Verbraucherschutz und Lebensmittelsicherheit (BVL)
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://www.zoll.de/DE/Fachthemen/Verbote-Beschraenkungen/Schutz-der-Pflanzenwelt/Pflanzenschutzmittel/pflanzenschutzmittel_node.html,Zollverwaltung
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://www.dehst.de/,Deutschen Emissionshandelsstelle
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://echa.europa.eu/de/-/act-now-to-stay-on-the-eu-market-after-the-uk-s-withdrawal,Mitteilungen
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://echa.europa.eu/de/uk-withdrawal-from-the-eu,How will the UK withdrawal affect you?
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://echa.europa.eu/de/advice-to-companies-q-as/general,Hinweise für Unternehmen / Fragen & Antworten
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://echa.europa.eu/de/uk-impact-on-echa-background,Background
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-umwelt-klimaschutz-landwirtschaft-und-verbraucherschutz,https://echa.europa.eu/de/advice-to-companies,Advice to companies
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-des-innern-und-fuer-sport,http://dipbt.bundestag.de/dip21.web/bt?rp=http://dipbt.bundestag.de/dip21.web/searchDocuments/simple_search.do?nummer=361/19%26method=Suchen%26herausgeber=BR%26dokType=drs,Entwurf
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-des-innern-und-fuer-sport,https://www.bmi.bund.de/SharedDocs/faqs/DE/themen/migration/brexit/faqs-brexit.html;jsessionid=FE3501B4070AB3D641BAF8D268793F40.2_cid364#f11900200,Fragen und Antworten
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-des-innern-und-fuer-sport,https://www.gov.uk/government/news/information-and-events-for-british-citizens-in-germany,Informationsveranstaltungen
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-des-innern-und-fuer-sport,https://www.gov.uk/government/publications/germany-residence-information-after-eu-exit/foreigners-authorities-in-germany,Übersicht
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-des-innern-und-fuer-sport,https://www.bmi.bund.de/SharedDocs/faqs/DE/themen/it-digitalpolitik/datenschutz/datenschutzgrundvo-liste.html#f11956996,Datenschutzgrundverordnung
https://www.hessen.de/fuer-die-wirtschaft/brexit/vorbereitung/informationen-den-bereichen-des-innern-und-fuer-sport,https://www.auswaertiges-amt.de/de/aussenpolitik/laender/grossbritannien-node/grossbritanniensicherheit/206408#content_0,Reisehinweise
